,track_uri,track_name,artist_name,artist_pop,artist_genres,album,track_pop,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,date,checked_date,rock viet,vinahouse,viet edm,mainland se asia metal,vietnamese bolero,indie viet,vietnamese trap,vietnamese hip hop,viet remix,viet lo-fi,viet instrumental,year,v_pop,v_rap
66,spotify:track:1yo967mk7CpjvruNxBecOY,Trước Khi Em Tồn Tại,Thắng,50,['v-pop'],Cái Đầu Tiên,61,0.673,0.671,10,-9.011,1,0.0405,0.357,0.000626,0.309,0.796,124.985,1yo967mk7CpjvruNxBecOY,194183,4,2023-04-30,2023-04-30,0,0,0,0,0,0,0,0,0,0,0,2023,1.0,0.0
67,spotify:track:7hkvAaJNRlnetwv8Se2kDA,Một Ngày Chẳng Nắng,Pháo,47,"['v-pop', 'vietnamese hip hop']",Một Ngày Chẳng Nắng,58,0.921,0.282,2,-10.743,0,0.153,0.853,0.0431,0.103,0.653,101.038,7hkvAaJNRlnetwv8Se2kDA,192998,4,2023-04-28,2023-04-28,0,0,0,0,0,0,0,1,0,0,0,2023,1.0,0.0
68,spotify:track:6QiOpd1Bx43oEd8s6IL6Lf,Vũ Trụ Có Anh (feat. Pháo),Phương Mỹ Chi,48,['vietnamese bolero'],Vũ Trụ Có Anh (feat. Pháo),44,0.809,0.868,9,-3.975,0,0.0964,0.375,1.05e-06,0.433,0.734,117.062,6QiOpd1Bx43oEd8s6IL6Lf,222079,4,2023-04-26,2023-04-26,0,0,0,0,1,0,0,0,0,0,0,2023,0.0,0.0
69,spotify:track:4ZOCzRRThD32cGu8aeqOBb,Hoa Cỏ Lau,Phong Max,40,['viet remix'],Hoa Cỏ Lau,55,0.739,0.742,9,-6.014,0,0.111,0.601,0.0125,0.102,0.755,112.025,4ZOCzRRThD32cGu8aeqOBb,210820,4,2023-04-25,2023-04-25,0,0,0,0,0,0,0,0,1,0,0,2023,0.0,0.0
70,spotify:track:1wvLeW8THXNent0N2sGSgF,Ngồi Nhìn Em Khóc,Sáo,37,['viet chill rap'],Ngồi Nhìn Em Khóc,60,0.748,0.43,7,-12.573,1,0.0304,0.859,0.0192,0.0914,0.678,130.025,1wvLeW8THXNent0N2sGSgF,273231,4,2023-04-24,2023-04-24,0,0,0,0,0,0,0,0,0,0,0,2023,0.0,1.0
71,spotify:track:4W2poMwGzKQHtpNCthoGhC,Không Thể Say,HIEUTHUHAI,58,"['v-pop', 'vietnamese hip hop']",Không Thể Say,62,0.672,0.601,7,-6.031,1,0.0415,0.21,0.0,0.306,0.703,145.015,4W2poMwGzKQHtpNCthoGhC,228414,4,2023-04-19,2023-04-19,0,0,0,0,0,0,0,1,0,0,0,2023,1.0,0.0
72,spotify:track:0DtarPcErIh4skfFtxzomo,Ngày Em Đẹp Nhất,Tama,36,['viet chill rap'],Ngày Em Đẹp Nhất,58,0.482,0.38,5,-12.497,0,0.0341,0.62,0.000376,0.233,0.488,133.851,0DtarPcErIh4skfFtxzomo,303025,4,2023-04-07,2023-04-07,0,0,0,0,0,0,0,0,0,0,0,2023,0.0,1.0
73,spotify:track:2ZJTmYNOA8k21yUtLXJG57,ưng quá chừng,AMEE,55,"['v-pop', 'vietnamese idol pop']",ưng quá chừng,59,0.907,0.609,7,-7.045,1,0.0724,0.629,0.0574,0.133,0.756,123.004,2ZJTmYNOA8k21yUtLXJG57,81951,4,2023-03-05,2023-03-05,0,0,0,0,0,0,0,0,0,0,0,2023,1.0,0.0
74,spotify:track:7kpNUrBDYDoX6QKGzrBD1R,Thôi Em Đừng Đi,RPT MCK,61,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap', 'vietnamese trap']",99%,65,0.809,0.626,9,-7.531,0,0.0467,0.111,0.0,0.112,0.718,141.981,7kpNUrBDYDoX6QKGzrBD1R,173397,4,2023-03-02,2023-03-02,0,0,0,0,0,0,1,1,0,0,0,2023,1.0,1.0
75,spotify:track:37kfF2bDr3O2qmOYNTgDMT,11:11,MiiNa,32,['v-pop'],11:11,49,0.631,0.709,5,-5.103,1,0.0333,0.555,0.0,0.11,0.463,104.034,37kfF2bDr3O2qmOYNTgDMT,251739,4,2023-02-22,2023-02-22,0,0,0,0,0,0,0,0,0,0,0,2023,1.0,0.0
76,spotify:track:62SFLTN7txImu8pQwBMP6A,Bật Tình Yêu Lên,Tăng Duy Tân,50,['v-pop'],Bật Tình Yêu Lên,63,0.778,0.649,0,-10.164,0,0.0386,0.503,0.00801,0.282,0.619,106.011,62SFLTN7txImu8pQwBMP6A,203827,4,2023-02-14,2023-02-14,0,0,0,0,0,0,0,0,0,0,0,2023,1.0,0.0
77,spotify:track:7sEIHN9lpk8ad8iIAYnR5Y,Dear (feat. Lê Hiếu),Gonzo,35,['vietnamese hip hop'],Dear (feat. Lê Hiếu),44,0.65,0.544,0,-8.413,1,0.167,0.463,1.71e-05,0.146,0.676,77.917,7sEIHN9lpk8ad8iIAYnR5Y,258642,4,2023-02-16,2023-02-16,0,0,0,0,0,0,0,1,0,0,0,2023,0.0,0.0
78,spotify:track:70hEVaGwwat644nPWkhKNW,yêu anh đi mẹ anh bán bánh mì,Phuc Du,46,['v-pop'],yêu anh đi mẹ anh bán bánh mì,59,0.764,0.505,1,-8.564,0,0.0495,0.254,0.000329,0.357,0.622,92.025,70hEVaGwwat644nPWkhKNW,252893,4,2023-02-13,2023-02-13,0,0,0,0,0,0,0,0,0,0,0,2023,1.0,0.0
79,spotify:track:27fqy8VruqYZlKiK1qfwEd,ghệ iu dấu của em ơi,tlinh,62,"['indie viet', 'v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",ghệ iu dấu của em ơi,55,0.584,0.462,8,-11.718,1,0.0518,0.602,0.0208,0.172,0.276,105.076,27fqy8VruqYZlKiK1qfwEd,205996,4,2023-02-10,2023-02-10,0,0,0,0,0,1,0,1,0,0,0,2023,1.0,1.0
80,spotify:track:5YiqPAVbiFUj1G1qvbXo0X,Giấc Mơ Khác,Chillies,51,"['indie viet', 'v-pop']",Giấc Mơ Khác,59,0.596,0.436,3,-9.504,1,0.0277,0.52,3.76e-06,0.122,0.348,132.042,5YiqPAVbiFUj1G1qvbXo0X,223154,4,2023-02-09,2023-02-09,0,0,0,0,0,1,0,0,0,0,0,2023,1.0,0.0
81,spotify:track:3hqOrxH5qPlvrApcb7Ac8c,Lan Man,Ronboogz,49,['viet chill rap'],Lan Man,62,0.786,0.358,5,-10.913,1,0.0379,0.875,0.000361,0.0718,0.204,120.0,3hqOrxH5qPlvrApcb7Ac8c,216220,4,2023-03-25,2023-03-25,0,0,0,0,0,0,0,0,0,0,0,2023,0.0,1.0
82,spotify:track:76zJmpyMFX49tGT3u06JaK,Luôn yêu đời,Đen,56,"['indie viet', 'v-pop', 'vietnamese hip hop', 'vietnamese trap']",Luôn yêu đời,50,0.852,0.506,6,-9.717,1,0.0688,0.692,3.97e-05,0.127,0.356,124.988,76zJmpyMFX49tGT3u06JaK,234240,4,2023-02-09,2023-02-09,0,0,0,0,0,1,1,1,0,0,0,2023,1.0,0.0
83,spotify:track:5NC8EG2rmiMHk5wDt2HxmE,Em Đồng Ý (I Do),Đức Phúc,47,['v-pop'],Em Đồng Ý (I Do),4,0.6,0.655,11,-5.003,1,0.0264,0.446,0.0,0.0937,0.197,95.987,5NC8EG2rmiMHk5wDt2HxmE,203125,4,2023-02-09,2023-02-09,0,0,0,0,0,0,0,0,0,0,0,2023,1.0,0.0
84,spotify:track:2fjqdDz6jJn6VPgrSDDMvp,YOU (feat. AK49),GPG msmy,32,['viet chill rap'],YOU (feat. AK49),55,0.759,0.323,7,-13.069,1,0.333,0.822,0.0,0.18,0.611,130.074,2fjqdDz6jJn6VPgrSDDMvp,147692,4,2023-02-02,2023-02-02,0,0,0,0,0,0,0,0,0,0,0,2023,0.0,1.0
85,spotify:track:5gBLuVQ6Ba7Ab6nlTROxFY,Kìa Bóng Dáng Ai,Pháo,47,"['v-pop', 'vietnamese hip hop']",Kìa Bóng Dáng Ai,52,0.822,0.538,7,-10.14,1,0.0315,0.358,0.113,0.0887,0.708,114.972,5gBLuVQ6Ba7Ab6nlTROxFY,164267,4,2023-01-12,2023-01-12,0,0,0,0,0,0,0,1,0,0,0,2023,1.0,0.0
86,spotify:track:0iThRLXxqgz3d1MQuPVPfp,Trịnh Gia,Jack - J97,37,"['v-pop', 'vietnamese idol pop']",Trịnh Gia,38,0.785,0.801,6,-8.151,0,0.0428,0.272,0.0,0.393,0.884,119.957,0iThRLXxqgz3d1MQuPVPfp,179609,4,2023-01-15,2023-01-15,0,0,0,0,0,0,0,0,0,0,0,2023,1.0,0.0
87,spotify:track:5qbjUmVV1yOOjcMOInNPYD,để tôi ôm em bằng giai điệu này,Kai Đinh,47,"['v-pop', 'viet lo-fi']",winter warmer,62,0.616,0.835,11,-5.67,1,0.0449,0.277,0.0,0.107,0.626,149.952,5qbjUmVV1yOOjcMOInNPYD,240010,4,2022-12-22,2022-12-22,0,0,0,0,0,0,0,0,0,1,0,2022,1.0,0.0
88,spotify:track:17vw2n25C8g7KKCilJ3pER,anh sẽ đến cùng cơn mưa,Hứa Kim Tuyền,50,['v-pop'],anh sẽ đến cùng cơn mưa,55,0.672,0.461,0,-7.989,1,0.0324,0.888,1.14e-06,0.107,0.395,123.97,17vw2n25C8g7KKCilJ3pER,261290,4,2022-12-16,2022-12-16,0,0,0,0,0,0,0,0,0,0,0,2022,1.0,0.0
89,spotify:track:0wwfocY1CfXcKfMcWSoGXc,Yêu Người Có Ước Mơ,buitruonglinh,50,"['indie viet', 'v-pop']",Vọng,60,0.45,0.395,3,-7.867,1,0.0366,0.615,2.77e-06,0.122,0.114,119.587,0wwfocY1CfXcKfMcWSoGXc,296000,3,2022-12-26,2022-12-26,0,0,0,0,0,1,0,0,0,0,0,2022,1.0,0.0
90,spotify:track:4r7hIDwLsasMfj6nk2Wrib,Thấy Chưa,Ngọt,51,"['indie viet', 'rock viet', 'v-pop']",Gieo,54,0.405,0.486,0,-10.99,1,0.0325,0.0809,0.0,0.147,0.458,75.069,4r7hIDwLsasMfj6nk2Wrib,232204,4,2022-11-25,2022-11-25,1,0,0,0,0,1,0,0,0,0,0,2022,1.0,0.0
91,spotify:track:7sZgN8O9VpGPbNv4TWfvTy,Trao,Wren Evans,54,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Chiều Hôm Ấy Anh Thấy Màu Đỏ,49,0.937,0.155,6,-14.471,0,0.165,0.06,0.149,0.0936,0.641,120.0,7sZgN8O9VpGPbNv4TWfvTy,191938,4,2022-12-08,2022-12-08,0,0,0,0,0,0,0,1,0,0,0,2022,1.0,1.0
92,spotify:track:3rigEvSPZYJI3rAt9gVdXy,Mắt Xanh,Gill,43,"['vietnamese hip hop', 'vietnamese trap']",Mắt Xanh,60,0.78,0.579,5,-6.457,1,0.0342,0.338,4.44e-06,0.369,0.538,102.969,3rigEvSPZYJI3rAt9gVdXy,169515,4,2022-12-10,2022-12-10,0,0,0,0,0,0,1,1,0,0,0,2022,0.0,0.0
93,spotify:track:7opF2QJ8gzlxbV0eBIqszE,ngủ một mình,HIEUTHUHAI,58,"['v-pop', 'vietnamese hip hop']",ngủ một mình,54,0.757,0.656,1,-6.285,0,0.0367,0.211,1.81e-06,0.103,0.502,105.99,7opF2QJ8gzlxbV0eBIqszE,181132,4,2022-11-17,2022-11-17,0,0,0,0,0,0,0,1,0,0,0,2022,1.0,0.0
94,spotify:track:4QjxvzEFwb63NZ1pp3wvHy,Chết Trong Em,Thịnh Suy,52,"['v-pop', 'vietnamese singer-songwriter']",Chết Trong Em,54,0.668,0.273,11,-8.136,1,0.0275,0.915,1.7e-06,0.11,0.33,84.953,4QjxvzEFwb63NZ1pp3wvHy,255067,3,2022-10-31,2022-10-31,0,0,0,0,0,0,0,0,0,0,0,2022,1.0,0.0
95,spotify:track:2VHXCihhlSC2lUFoCaemRN,Yêu Người Có Ước Mơ,buitruonglinh,50,"['indie viet', 'v-pop']",Bài Hát Hay Nhất - Big Song Big Deal (Tập 6),52,0.322,0.396,3,-11.531,1,0.0358,0.281,0.0,0.103,0.176,119.07,2VHXCihhlSC2lUFoCaemRN,283520,4,2022-11-07,2022-11-07,0,0,0,0,0,1,0,0,0,0,0,2022,1.0,0.0
96,spotify:track:2FjjM4a4ISKFqC3sMfIj9j,Don't Côi,RPT Orijinn,47,"['vietnamese hip hop', 'vietnamese melodic rap']",Don't Côi,0,0.767,0.405,2,-11.417,0,0.0925,0.809,4.43e-06,0.115,0.336,110.023,2FjjM4a4ISKFqC3sMfIj9j,146820,4,2022-11-20,2022-11-20,0,0,0,0,0,0,0,1,0,0,0,2022,0.0,1.0
97,spotify:track:7MObIQOs5ESkbcihA9dcsz,Có Khi (feat. Low G),Madihu,52,"['indie viet', 'v-pop', 'vietnamese melodic rap']",Có Khi (feat. Low G),53,0.649,0.301,8,-9.7,0,0.0541,0.898,0.00661,0.0928,0.269,74.999,7MObIQOs5ESkbcihA9dcsz,259333,4,2022-10-13,2022-10-13,0,0,0,0,0,1,0,0,0,0,0,2022,1.0,1.0
98,spotify:track:5kJMW3pK49PvQDtpVryHf5,Forget About Her,JustaTee,54,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",KOSMIK,44,0.757,0.592,6,-6.554,0,0.0353,0.0805,0.0,0.0829,0.49,128.011,5kJMW3pK49PvQDtpVryHf5,217500,4,2022-10-31,2022-10-31,0,0,0,0,0,0,0,1,0,0,0,2022,1.0,1.0
99,spotify:track:0HH3DAz5feqJmDA50yQ52M,906090,Tóc Tiên,45,"['v-pop', 'vietnamese idol pop']",906090,33,0.88,0.61,9,-5.513,0,0.0815,0.191,0.0,0.059,0.661,146.003,0HH3DAz5feqJmDA50yQ52M,208767,4,2022-10-19,2022-10-19,0,0,0,0,0,0,0,0,0,0,0,2022,1.0,0.0
100,spotify:track:2zYc8JUkCUqY7r567OzpUc,Replay trên con Guây,Phuc Du,46,['v-pop'],Replay trên con Guây,48,0.705,0.588,5,-7.279,0,0.0444,0.425,3.7e-05,0.161,0.387,90.027,2zYc8JUkCUqY7r567OzpUc,221608,4,2022-10-10,2022-10-10,0,0,0,0,0,0,0,0,0,0,0,2022,1.0,0.0
101,spotify:track:3kzM6rV8wZbeGIpShiMnTR,năm ngoái giờ này (after all),Phùng Khánh Linh,36,['v-pop'],năm ngoái giờ này (after all),0,0.562,0.787,0,-7.158,0,0.0703,0.079,0.000143,0.167,0.827,169.884,3kzM6rV8wZbeGIpShiMnTR,206325,4,2022-10-09,2022-10-09,0,0,0,0,0,0,0,0,0,0,0,2022,1.0,0.0
102,spotify:track:59u8Iu6cAugFqtA1avGFRT,Cơn Mưa Xa Dần,Sơn Tùng M-TP,55,"['v-pop', 'vietnamese idol pop', 'vietnamese melodic rap']",SKY DECADE,47,0.803,0.619,0,-7.666,1,0.0374,0.524,0.0343,0.114,0.781,139.966,59u8Iu6cAugFqtA1avGFRT,196923,4,2022-10-06,2022-10-06,0,0,0,0,0,0,0,0,0,0,0,2022,1.0,1.0
103,spotify:track:6v8wlIyO0C1gphnSe42XVc,Kiềng 3 Chân,Hoàng Thùy Linh,51,['v-pop'],Kiềng 3 Chân,32,0.813,0.855,5,-4.239,1,0.0617,0.115,0.0,0.322,0.879,109.963,6v8wlIyO0C1gphnSe42XVc,196364,4,2022-10-04,2022-10-04,0,0,0,0,0,0,0,0,0,0,0,2022,1.0,0.0
104,spotify:track:5yrPkBvOBvqfSjDhoRzDlO,Tại Vì Sao,RPT MCK,61,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap', 'vietnamese trap']",Tại Vì Sao,56,0.75,0.725,7,-7.294,0,0.0986,0.0739,0.0,0.0699,0.553,135.036,5yrPkBvOBvqfSjDhoRzDlO,203111,4,2022-09-23,2022-09-23,0,0,0,0,0,0,1,1,0,0,0,2022,1.0,1.0
105,spotify:track:5Fmtix3LkYpcXI7nVFpEyC,"Quá Khứ Đôi, Hiện Tại Đơn",Đức Phúc,47,['v-pop'],"Quá Khứ Đôi, Hiện Tại Đơn",40,0.475,0.598,2,-5.787,1,0.0316,0.455,0.0,0.286,0.352,155.745,5Fmtix3LkYpcXI7nVFpEyC,310769,4,2022-09-24,2022-09-24,0,0,0,0,0,0,0,0,0,0,0,2022,1.0,0.0
106,spotify:track:4AT7ZRCPu3jDxA4Y22IO22,Tự Tình 2,Trung Quân,48,['v-pop'],Tự Tình 2,52,0.526,0.364,4,-9.021,1,0.039,0.784,0.0,0.109,0.181,124.739,4AT7ZRCPu3jDxA4Y22IO22,290976,4,2022-09-22,2022-09-22,0,0,0,0,0,0,0,0,0,0,0,2022,1.0,0.0
107,spotify:track:6fDa6IEt8EAFkHH4hShFK4,Và Ngày Nào Đó,Trung Quân,48,['v-pop'],Và Ngày Nào Đó,55,0.513,0.284,2,-13.584,0,0.0435,0.833,0.0,0.0879,0.171,131.829,6fDa6IEt8EAFkHH4hShFK4,262312,4,2022-09-13,2022-09-13,0,0,0,0,0,0,0,0,0,0,0,2022,1.0,0.0
108,spotify:track:3pgwxYRPbYIC6C1J2FPge8,Diễn viên tồi,Đen,56,"['indie viet', 'v-pop', 'vietnamese hip hop', 'vietnamese trap']",Diễn viên tồi,45,0.711,0.54,11,-12.054,0,0.0812,0.598,0.00152,0.113,0.778,113.019,3pgwxYRPbYIC6C1J2FPge8,349793,4,2022-09-13,2022-09-13,0,0,0,0,0,1,1,1,0,0,0,2022,1.0,0.0
109,spotify:track:7eDrdQ7PK9Xm1CZCKWsgmH,Anh Nhớ Ra (feat. TRANG),Vũ.,54,"['indie viet', 'rock viet', 'v-pop', 'vietnamese singer-songwriter']",Một Vạn Năm,60,0.559,0.465,10,-6.219,1,0.0241,0.524,1.07e-06,0.12,0.324,79.961,7eDrdQ7PK9Xm1CZCKWsgmH,276500,4,2022-09-09,2022-09-09,1,0,0,0,0,1,0,0,0,0,0,2022,1.0,0.0
110,spotify:track:2LhaQUFez282XCuTDSTDcV,Cô Ta,Vũ.,54,"['indie viet', 'rock viet', 'v-pop', 'vietnamese singer-songwriter']",Một Vạn Năm,48,0.398,0.377,9,-7.564,1,0.027,0.737,0.00016,0.136,0.215,145.909,2LhaQUFez282XCuTDSTDcV,214500,4,2022-09-09,2022-09-09,1,0,0,0,0,1,0,0,0,0,0,2022,1.0,0.0
111,spotify:track:5OE0IzdS8Bs4UaLvDoTXKD,Có Đâu Ai Ngờ,Cầm,36,['v-pop'],Có Đâu Ai Ngờ,57,0.696,0.608,0,-6.695,1,0.0301,0.773,0.0,0.0731,0.467,96.023,5OE0IzdS8Bs4UaLvDoTXKD,220000,4,2022-09-08,2022-09-08,0,0,0,0,0,0,0,0,0,0,0,2022,1.0,0.0
112,spotify:track:69l97keWVHvu24QUXKOdv3,Ai Ngốc Hơn Anh,Lil Zpoet,34,"['v-pop', 'viet lo-fi']",Ai Ngốc Hơn Anh,19,0.541,0.248,4,-12.331,1,0.0322,0.577,1.39e-06,0.102,0.232,119.999,69l97keWVHvu24QUXKOdv3,260000,4,2022-09-06,2022-09-06,0,0,0,0,0,0,0,0,0,1,0,2022,1.0,0.0
113,spotify:track:4RwQ5UUOgphhjBM8zF62RQ,Ném Câu Yêu Vào Không Trung,Hoàng Dũng,53,"['v-pop', 'vietnamese singer-songwriter']",Yên,44,0.372,0.177,2,-12.56,1,0.0307,0.622,0.0,0.175,0.268,176.658,4RwQ5UUOgphhjBM8zF62RQ,236253,3,2022-08-24,2022-08-24,0,0,0,0,0,0,0,0,0,0,0,2022,1.0,0.0
114,spotify:track:6Ugkejs9acwSuQ8m8AluN5,Một Thời Nhanh Như Một Ngày,Doãn Hiếu,32,['v-pop'],Một Thời Nhanh Như Một Ngày,23,0.507,0.286,2,-10.22,1,0.0369,0.83,0.0,0.0982,0.227,117.971,6Ugkejs9acwSuQ8m8AluN5,256780,4,2022-08-17,2022-08-17,0,0,0,0,0,0,0,0,0,0,0,2022,1.0,0.0
115,spotify:track:067J8jL5iPDzVBH0jClJpI,Chậm Lại,Vũ.,54,"['indie viet', 'rock viet', 'v-pop', 'vietnamese singer-songwriter']",Chậm Lại,41,0.59,0.548,5,-8.491,1,0.026,0.837,0.0411,0.173,0.552,130.106,067J8jL5iPDzVBH0jClJpI,223385,4,2022-08-25,2022-08-25,1,0,0,0,0,1,0,0,0,0,0,2022,1.0,0.0
116,spotify:track:5xt2HzPPBVs0ZpTZr0kmXF,Giọt Buồn Lặng Yên,Rum,31,['v-pop'],Giọt Buồn Lặng Yên,21,0.422,0.343,4,-10.775,1,0.038,0.598,0.000106,0.367,0.23,139.717,5xt2HzPPBVs0ZpTZr0kmXF,310286,4,2022-08-22,2022-08-22,0,0,0,0,0,0,0,0,0,0,0,2022,1.0,0.0
117,spotify:track:1j18WxScysqcVZnCSc90nV,Celina,WEAN,48,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Celina,39,0.728,0.767,3,-4.84,0,0.0312,0.0135,0.0,0.117,0.615,130.043,1j18WxScysqcVZnCSc90nV,205861,4,2022-09-09,2022-09-09,0,0,0,0,0,0,0,1,0,0,0,2022,1.0,1.0
118,spotify:track:5hkAuvgkOrd4KpDOlCNsvW,Waiting For You,MONO,43,['v-pop'],22,60,0.677,0.727,9,-5.304,0,0.0328,0.119,0.0,0.117,0.457,149.986,5hkAuvgkOrd4KpDOlCNsvW,265600,4,2022-08-18,2022-08-18,0,0,0,0,0,0,0,0,0,0,0,2022,1.0,0.0
119,spotify:track:07dL9fKQ4wFUOdTI52G7IE,Không Thèm,Low G,57,"['v-pop', 'vietnamese hip hop']",Không Thèm,41,0.808,0.382,1,-17.05,1,0.302,0.0503,0.0,0.159,0.761,169.991,07dL9fKQ4wFUOdTI52G7IE,125513,4,2022-08-16,2022-08-16,0,0,0,0,0,0,0,1,0,0,0,2022,1.0,0.0
120,spotify:track:4pYARIArR9kMKaxOuJbEkE,Suy Tư,Machiot,34,['v-pop'],Suy Tư,22,0.666,0.502,0,-11.292,1,0.0334,0.327,3.11e-05,0.115,0.248,82.994,4pYARIArR9kMKaxOuJbEkE,211446,4,2022-08-15,2022-08-15,0,0,0,0,0,0,0,0,0,0,0,2022,1.0,0.0
121,spotify:track:0gdxLgCTbLQUGaar06VrU4,Vệ Tinh,HIEUTHUHAI,58,"['v-pop', 'vietnamese hip hop']",Vệ Tinh,56,0.836,0.675,7,-6.17,0,0.0514,0.256,0.0,0.0443,0.516,104.972,0gdxLgCTbLQUGaar06VrU4,219429,4,2022-08-11,2022-08-11,0,0,0,0,0,0,0,1,0,0,0,2022,1.0,0.0
122,spotify:track:2AA4UcXp2WRvsU9cyHT6Vy,không một bài hát nào có thể diễn tả cảm xúc của em lúc này. (feat. Thanh Bui),Hoàng Thùy Linh,51,['v-pop'],LINK,50,0.523,0.455,5,-8.871,1,0.187,0.438,0.0,0.336,0.227,160.174,2AA4UcXp2WRvsU9cyHT6Vy,240500,3,2022-08-11,2022-08-11,0,0,0,0,0,0,0,0,0,0,0,2022,1.0,0.0
123,spotify:track:3CqtQwaoQTdgDWLHyv7Twr,đứa nào làm em buồn?,Phuc Du,46,['v-pop'],đứa nào làm em buồn?,55,0.711,0.59,5,-7.623,0,0.028,0.432,0.0,0.148,0.384,116.958,3CqtQwaoQTdgDWLHyv7Twr,252539,4,2022-08-08,2022-08-08,0,0,0,0,0,0,0,0,0,0,0,2022,1.0,0.0
124,spotify:track:7of8wuhvNZ2nOxcIRsFLHD,Lấy Anh Nhe,Rum,31,['v-pop'],Lấy Anh Nhe,19,0.719,0.73,1,-7.0,0,0.044,0.418,0.0,0.662,0.759,123.965,7of8wuhvNZ2nOxcIRsFLHD,189677,4,2022-08-11,2022-08-11,0,0,0,0,0,0,0,0,0,0,0,2022,1.0,0.0
125,spotify:track:3dvkpe9FEekxxgaQtxOHQI,Mặt Mộc,Phạm Nguyên Ngọc,41,"['v-pop', 'vietnamese singer-songwriter']",Mặt Mộc,59,0.599,0.727,4,-4.894,1,0.0783,0.668,2.58e-05,0.102,0.697,167.979,3dvkpe9FEekxxgaQtxOHQI,214293,4,2022-08-05,2022-08-05,0,0,0,0,0,0,0,0,0,0,0,2022,1.0,0.0
126,spotify:track:45PPoUgqs3JrhkZGEzSUHT,"3107 4 (feat. Erik, Nâu)",W/N,56,"['indie viet', 'v-pop']","3107 4 (feat. Erik, Nâu)",62,0.661,0.608,11,-8.091,1,0.0412,0.661,0.00111,0.0993,0.46,132.056,45PPoUgqs3JrhkZGEzSUHT,213913,4,2022-07-31,2022-07-31,0,0,0,0,0,1,0,0,0,0,0,2022,1.0,0.0
127,spotify:track:7s7VOSMuBxPxELW6MIWh9N,Nhé Anh,Suni Hạ Linh,51,['v-pop'],Nhé Anh,26,0.304,0.574,7,-7.063,1,0.0453,0.0365,0.0224,0.131,0.0394,164.739,7s7VOSMuBxPxELW6MIWh9N,172465,4,2023-10-30,2023-10-30,0,0,0,0,0,0,0,0,0,0,0,2023,1.0,0.0
128,spotify:track:7rPVLLyctVxKJ3CuPUaA3x,Em Đã Cố,Bảo Thy,27,['v-pop'],Em Đã Cố,40,0.637,0.309,9,-11.968,1,0.0343,0.864,5e-05,0.164,0.169,123.989,7rPVLLyctVxKJ3CuPUaA3x,278899,4,2023-10-12,2023-10-12,0,0,0,0,0,0,0,0,0,0,0,2023,1.0,0.0
129,spotify:track:5HM9v9ApzH4CKslCpVnNWs,em khong the lam nhung dieu bat thuong voi nhung nguoi binh thuong (feat. LyHan),hooligan.,34,['v-pop'],EPIC,32,0.475,0.134,9,-13.846,1,0.0361,0.903,0.0,0.346,0.29,97.518,5HM9v9ApzH4CKslCpVnNWs,180213,4,2023-10-12,2023-10-12,0,0,0,0,0,0,0,0,0,0,0,2023,1.0,0.0
130,spotify:track:0rGytGSktEAcsxOkELz9qZ,Chờ Em Đến Bao Giờ?,Phong Max,40,['viet remix'],Chờ Em Đến Bao Giờ?,39,0.759,0.6,5,-8.073,0,0.0426,0.63,0.538,0.13,0.54,115.111,0rGytGSktEAcsxOkELz9qZ,202462,4,2023-08-24,2023-08-24,0,0,0,0,0,0,0,0,1,0,0,2023,0.0,0.0
131,spotify:track:2ZRGkveZBXDQlpgABnUoK5,Nghe Mưa (feat. Suni Hạ Linh),JUUN D,34,['v-pop'],Mong,35,0.767,0.613,9,-13.736,1,0.114,0.354,0.0216,0.0891,0.158,125.03,2ZRGkveZBXDQlpgABnUoK5,95160,4,2023-10-19,2023-10-19,0,0,0,0,0,0,0,0,0,0,0,2023,1.0,0.0
132,spotify:track:4h0k8z2IqyvxM5HfdgxEx7,Chẳng Cần Paris Hay L.A (feat. MinhLai),hooligan.,34,['v-pop'],EPIC,30,0.673,0.5,8,-8.377,0,0.0313,0.541,0.0,0.0929,0.507,105.038,4h0k8z2IqyvxM5HfdgxEx7,220933,4,2023-10-12,2023-10-12,0,0,0,0,0,0,0,0,0,0,0,2023,1.0,0.0
133,spotify:track:33V4HfK4AZxihSzyq923mv,To The Moon (feat. Jin) - Remake Version,hooligan.,34,['v-pop'],To The Moon (feat. Jin) [Remake Version],25,0.633,0.712,0,-7.472,1,0.0424,0.0799,0.0,0.234,0.477,115.973,33V4HfK4AZxihSzyq923mv,227373,4,2023-09-21,2023-09-21,0,0,0,0,0,0,0,0,0,0,0,2023,1.0,0.0
134,spotify:track:2HRUOHWu1M4D0E8TgEkuLB,Chờ Em Đến Bao Giờ? - New Mix,Phong Max,40,['viet remix'],Chờ Em Đến Bao Giờ? (New Mix),27,0.775,0.601,5,-8.283,0,0.0467,0.674,0.571,0.13,0.523,115.031,2HRUOHWu1M4D0E8TgEkuLB,202462,4,2023-10-03,2023-10-03,0,0,0,0,0,0,0,0,1,0,0,2023,0.0,0.0
